date,product_id,product_name,location,demand,inventory,cost,lead_time
2025-01-21,CPU-100,Processor,Marrakesh,16,54,262.01,3
2024-05-06,NC-100,Network Card,Tanger,12,21,38.7,7
2025-01-21,LAP-100,Laptop,Marrakesh,70,67,781.12,14
2024-07-27,PRT-200,Printer,Marrakesh,11,57,156.34,5
2025-02-08,PSU-100,Power Supply,Oujda,10,59,72.7,5
2023-10-30,TAB-100,Tablet,Rabat,22,61,289.69,10
2024-12-17,PRT-200,Printer,Fes,12,9,154.31,5
2024-11-16,PRT-100,Printer,Fes,14,62,146.07,14
2024-03-15,PSU-100,Power Supply,Casablanca,11,17,72.21,5
2025-01-16,KB-100,Keyboard,Fes,30,13,30.77,3
2025-03-17,CPU-100,Processor,Fes,9,37,252.05,7
2023-07-31,MS-100,Mouse,Marrakesh,32,80,19.1,3
2024-07-30,MS-100,Mouse,Marrakesh,12,22,20.76,14
2024-04-01,GPU-200,Graphics Card,Oujda,11,46,507.0,7
2024-04-18,MON-100,Monitor,Oujda,13,20,193.72,7
2025-01-20,KB-100,Keyboard,Agadir,39,61,29.83,3
2024-01-31,PHN-200,Smartphone,Marrakesh,84,87,611.77,7
2023-12-09,SSD-100,SSD,Casablanca,25,29,123.4,5
2024-04-03,HDD-100,Hard Drive,Oujda,37,82,76.17,7
2024-05-02,NC-100,Network Card,Agadir,8,39,39.87,3
2024-07-11,CPU-100,Processor,Agadir,6,3,260.85,7
2024-02-11,RAM-100,Memory Module,Marrakesh,60,103,95.84,3
2024-05-24,PSU-100,Power Supply,Oujda,11,11,68.12,7
2024-10-11,SSD-100,SSD,Tanger,94,125,118.15,7
2023-12-08,GPU-200,Graphics Card,Tanger,20,69,488.4,7
2023-08-31,PSU-100,Power Supply,Meknes,8,11,72.91,3
2023-10-16,CPU-100,Processor,Fes,25,72,256.09,7
2024-05-10,LAP-300,Laptop,Tanger,45,51,834.38,5
2023-07-28,MB-200,Motherboard,Casablanca,10,0,143.64,10
2024-10-06,PHN-200,Smartphone,Fes,70,61,614.56,10
2024-03-28,SSD-100,SSD,Casablanca,43,82,125.2,14
2024-09-16,MB-200,Motherboard,Rabat,12,16,152.74,5
2024-02-22,SSD-100,SSD,Oujda,79,65,121.45,14
2025-05-17,HDD-100,Hard Drive,Rabat,17,50,78.16,3
2024-10-25,TAB-100,Tablet,Casablanca,53,87,312.08,3
2025-07-06,MB-100,Motherboard,Fes,9,31,153.29,3
2025-06-26,MB-200,Motherboard,Casablanca,10,27,145.73,3
2025-05-22,PSU-100,Power Supply,Casablanca,7,13,67.82,5
2024-10-16,MS-200,Mouse,Tanger,52,64,19.66,7
2024-09-16,KB-100,Keyboard,Marrakesh,41,83,30.03,14
2025-01-17,PSU-100,Power Supply,Tanger,3,29,68.9,3
2024-01-07,SSD-100,SSD,Oujda,49,45,119.7,3
2025-01-07,PRT-200,Printer,Agadir,12,11,143.54,3
2025-04-18,CPU-100,Processor,Meknes,21,36,247.33,7
2025-02-10,PHN-100,Smartphone,Agadir,92,141,612.08,10
2023-10-14,SSD-100,SSD,Fes,45,68,117.81,3
2024-06-21,HDD-100,Hard Drive,Marrakesh,53,97,81.87,3
2023-11-06,KB-100,Keyboard,Marrakesh,30,10,29.99,14
2024-01-16,PHN-200,Smartphone,Tanger,90,138,581.13,10
2024-01-17,MB-100,Motherboard,Meknes,18,37,144.42,14
2023-08-25,LAP-100,Laptop,Marrakesh,61,67,833.57,14
2023-10-06,PSU-100,Power Supply,Meknes,9,57,66.53,7
2024-04-06,PRT-200,Printer,Rabat,14,57,153.2,7
2024-11-09,KB-100,Keyboard,Rabat,23,54,30.15,7
2024-12-24,LAP-200,Laptop,Rabat,41,50,815.77,3
2024-07-10,PHN-200,Smartphone,Rabat,148,187,570.99,5
2024-01-29,NC-100,Network Card,Casablanca,9,52,40.68,3
2024-06-02,PRT-100,Printer,Fes,6,4,144.11,10
2024-10-21,MON-100,Monitor,Meknes,27,72,195.33,10
2024-07-03,HDD-200,Hard Drive,Fes,10,44,83.55,5
2023-08-23,CPU-100,Processor,Fes,24,5,253.77,14
2023-11-06,HDD-100,Hard Drive,Meknes,26,33,78.77,3
2024-09-01,KB-100,Keyboard,Oujda,25,66,28.63,3
2024-01-29,LAP-100,Laptop,Tanger,40,76,792.53,3
2024-03-19,MS-100,Mouse,Fes,45,40,19.68,14
2024-06-20,MS-200,Mouse,Oujda,20,3,20.62,14
2024-12-29,CPU-100,Processor,Casablanca,15,0,249.73,5
2024-02-26,PHN-200,Smartphone,Marrakesh,68,105,626.73,14
2024-09-15,CPU-100,Processor,Marrakesh,24,54,240.82,5
